!------------------------------------------------------------------------------
! HMS-100 sectioned forward coefficients 			   15-OCT-1998
! QUADS to 7th order
! DIPOLE: Part 0 to 7th order, Parts 1 and 2 to 6th order (COSY LIMITIATION)
! FRMODE=3
!------------------------------------------------------------------------------
NAME: Q1
PART: 0
OFFSET:        2.1607500000000002 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5212419E-08 0011022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1227535E-11 0002022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3578250E-06 2000013
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1464417E-09 1100013
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1766136E-07 0200013
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3667545E-06 0020013
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1490341E-09 0011013
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1709037E-07 0002013
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1061198E-08 2000004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1811284E-05 1100004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1425845E-09 0200004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1102645E-08 0020004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1811284E-05 0011004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1423190E-09 0002004
  0.4023507E-12 0.3522554E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000050
  0.0000000E+00-0.4122795E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100050
  0.0000000E+00 0.0000000E+00-0.4194547E-12 0.3645528E-12 0.0000000E+00 0010050
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4091280E-12 0.0000000E+00 0001050
 -0.2940876E-11-0.1021291E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000041
  0.4120463E-11-0.4060693E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100041
  0.0000000E+00 0.0000000E+00-0.3032350E-11 0.1064120E-07 0.0000000E+00 0010041
  0.0000000E+00 0.0000000E+00-0.4094205E-11-0.4138825E-11 0.0000000E+00 0001041
  0.5127501E-07-0.3072725E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000032
  0.1626839E-10 0.5298198E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100032
  0.0000000E+00 0.0000000E+00-0.5298814E-07 0.3153986E-09 0.0000000E+00 0010032
  0.0000000E+00 0.0000000E+00 0.1652883E-10-0.5126904E-07 0.0000000E+00 0001032
  0.6147861E-09 0.5389464E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000023
 -0.1758911E-06 0.8502111E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100023
  0.0000000E+00 0.0000000E+00-0.6305404E-09 0.5478757E-05 0.0000000E+00 0010023
  0.0000000E+00 0.0000000E+00 0.1716087E-06-0.8592609E-09 0.0000000E+00 0001023
 -0.9000872E-05 0.1067260E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000014
 -0.1063884E-08-0.9112274E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100014
  0.0000000E+00 0.0000000E+00-0.9112487E-05 0.1096432E-07 0.0000000E+00 0010014
  0.0000000E+00 0.0000000E+00 0.1072933E-08-0.9000663E-05 0.0000000E+00 0001014
 -0.5327801E-08-0.9402513E-04 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000005
  0.9093649E-05-0.7401668E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100005
  0.0000000E+00 0.0000000E+00-0.5490591E-08 0.9480084E-04 0.0000000E+00 0010005
  0.0000000E+00 0.0000000E+00 0.9019241E-05-0.7448839E-08 0.0000000E+00 0001005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4145805E-13 3120001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2172120E-13 1140001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1918896E-13 4011001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4027628E-13 2031001
  0.0000000E+00-0.1172996E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 3020020
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1278452E-12 0.0000000E+00 2030020
  0.7902038E-13 0.1077482E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 5000011
  0.2171482E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 4100011
  0.0000000E+00-0.1386930E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 3200011
  0.0000000E+00 0.0000000E+00 0.3923095E-12-0.1605287E-12 0.0000000E+00 4010011
  0.0000000E+00 0.0000000E+00 0.5117381E-13 0.0000000E+00 0.0000000E+00 3110011
  0.7904227E-12 0.4000649E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 3020011
  0.1061006E-12 0.1121444E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 2120011
  0.0000000E+00 0.0000000E+00 0.8447046E-12-0.3921559E-12 0.0000000E+00 2030011
  0.0000000E+00 0.0000000E+00 0.5199804E-13-0.1055350E-12 0.0000000E+00 1130011
  0.4254440E-12 0.2013359E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1040011
  0.0000000E+00 0.0000000E+00 0.1069959E-12-0.1227832E-12 0.0000000E+00 0050011
  0.4065104E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 3011011
  0.0000000E+00 0.2143914E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 2111011
  0.0000000E+00 0.0000000E+00 0.1002707E-12-0.1110562E-12 0.0000000E+00 2021011
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1933351E-12 0.0000000E+00 1121011
  0.5016516E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1031011
  0.0000000E+00 0.0000000E+00 0.2480355E-13 0.0000000E+00 0.0000000E+00 0041011
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1465465E-12 0.0000000E+00 0032011
 -0.1834257E-12 0.3031621E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 5000002
 -0.1021045E-12-0.7975389E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 4100002
  0.3499285E-12-0.1428598E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 3200002
  0.0000000E+00 0.4006421E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2300002
 -0.2050117E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1400002
  0.0000000E+00 0.0000000E+00 0.2714896E-12-0.1011723E-10 0.0000000E+00 4010002
  0.0000000E+00 0.0000000E+00 0.5635937E-13 0.6169942E-12 0.0000000E+00 3110002
  0.0000000E+00 0.0000000E+00-0.1569782E-13 0.0000000E+00 0.0000000E+00 2210002
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1008007E-11 0.0000000E+00 1310002
 -0.6707398E-12 0.2196903E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3020002
 -0.1848927E-12 0.8314854E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2120002
 -0.1184071E-12-0.5060805E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1220002
  0.0000000E+00 0.1333182E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0320002
  0.0000000E+00 0.0000000E+00 0.6503955E-12-0.2063315E-10 0.0000000E+00 2030002
  0.0000000E+00 0.0000000E+00 0.1751491E-12-0.8824044E-11 0.0000000E+00 1130002
  0.0000000E+00 0.0000000E+00-0.2239568E-12 0.0000000E+00 0.0000000E+00 0230002
 -0.3312192E-12 0.1120051E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1040002
  0.5559368E-13-0.2421653E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0140002
  0.0000000E+00 0.0000000E+00 0.2004710E-12-0.1745039E-11 0.0000000E+00 0050002
  0.0000000E+00 0.0000000E+00-0.5220985E-13 0.2404546E-11 0.0000000E+00 4001002
  0.0000000E+00 0.0000000E+00 0.7737281E-13-0.1150700E-12 0.0000000E+00 3101002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2187542E-11 0.0000000E+00 2201002
  0.0000000E+00 0.0000000E+00-0.2642726E-13 0.0000000E+00 0.0000000E+00 1301002
 -0.1623641E-12 0.8689952E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 3011002
 -0.5273396E-12 0.3255082E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 2111002
  0.0000000E+00-0.6031513E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1211002
  0.2601348E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0311002
  0.0000000E+00 0.0000000E+00 0.1871605E-12-0.8394493E-11 0.0000000E+00 2021002
  0.0000000E+00 0.0000000E+00-0.4922420E-12-0.3433362E-12 0.0000000E+00 1121002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1771644E-11 0.0000000E+00 0221002
 -0.5228349E-13-0.5169046E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1031002
  0.8034266E-13 0.1077343E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0131002
  0.0000000E+00 0.0000000E+00 0.1092417E-12 0.8240835E-12 0.0000000E+00 0041002
 -0.2175322E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 3002002
  0.0000000E+00 0.1726621E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 2102002
 -0.1289446E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1202002
  0.0000000E+00 0.0000000E+00-0.1201358E-12 0.4949077E-12 0.0000000E+00 2012002
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5990055E-11 0.0000000E+00 1112002
  0.0000000E+00 0.0000000E+00 0.1318008E-13 0.0000000E+00 0.0000000E+00 0212002
 -0.1905380E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1022002
  0.0000000E+00 0.2194328E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0122002
  0.0000000E+00 0.0000000E+00 0.3630159E-12 0.1207490E-12 0.0000000E+00 0032002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1282233E-11 0.0000000E+00 2003002
  0.0000000E+00 0.0000000E+00-0.2611060E-13 0.0000000E+00 0.0000000E+00 1103002
  0.0000000E+00-0.9616899E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1013002
  0.2569655E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0113002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3974822E-11 0.0000000E+00 0023002
  0.0000000E+00 0.0000000E+00 0.1860336E-13 0.0000000E+00 0.0000000E+00 0014002
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1601129E-13 3100021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2514339E-13 2200021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5038682E-13 1120021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2638474E-13 0220021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4837825E-13 2011021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1692600E-13 0031021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2567483E-13 2002021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2700217E-13 0022021
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8291940E-12 4000012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1757254E-11 3100012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5341235E-12 1300012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1169598E-13 2020012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5402350E-11 1120012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.8881617E-12 0040012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5462195E-11 2011012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5255941E-12 0211012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1866495E-11 0031012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5170103E-12 1102012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5084342E-12 0013012
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3059525E-10 4000003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1987013E-11 3100003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.9045657E-10 2200003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2096997E-13 1300003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1780668E-11 0400003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2244215E-11 2020003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5789650E-11 1120003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3686522E-10 0220003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3237798E-10 0040003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5652581E-11 2011003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1449030E-09 1111003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2492926E-13 0211003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1822066E-11 0031003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3559203E-10 2002003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2499806E-13 1102003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.9067214E-10 0022003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2090701E-13 0013003
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1695007E-11 0004003
  0.0000000E+00 0.0000000E+00-0.2702842E-13 0.0000000E+00 0.0000000E+00 2010040
  0.2500213E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020040
 -0.2083310E-12 0.3409700E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000031
  0.2442859E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100031
  0.0000000E+00 0.1589299E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200031
  0.0000000E+00 0.0000000E+00-0.6530880E-12 0.1107250E-10 0.0000000E+00 2010031
  0.0000000E+00 0.0000000E+00 0.5040876E-12 0.0000000E+00 0.0000000E+00 1110031
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5645910E-12 0.0000000E+00 0210031
 -0.6636225E-12 0.1064994E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020031
  0.2605233E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120031
  0.0000000E+00 0.0000000E+00-0.2312328E-12 0.3848413E-11 0.0000000E+00 0030031
  0.0000000E+00 0.0000000E+00-0.2596179E-12 0.0000000E+00 0.0000000E+00 2001031
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1060006E-11 0.0000000E+00 1101031
 -0.5365142E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011031
  0.0000000E+00-0.1025836E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111031
  0.0000000E+00 0.0000000E+00-0.2776404E-12 0.0000000E+00 0.0000000E+00 0021031
  0.0000000E+00 0.4789159E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002031
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1537942E-11 0.0000000E+00 0012031
 -0.1294288E-10-0.1752795E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000022
  0.6644189E-13 0.5245194E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100022
 -0.7914608E-11 0.2602073E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200022
  0.0000000E+00-0.8175704E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300022
  0.0000000E+00 0.0000000E+00-0.4137158E-10 0.5151616E-10 0.0000000E+00 2010022
  0.0000000E+00 0.0000000E+00-0.8716127E-13-0.4089168E-09 0.0000000E+00 1110022
  0.0000000E+00 0.0000000E+00 0.2768390E-11 0.0000000E+00 0.0000000E+00 0210022
 -0.4010387E-10-0.5142897E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020022
 -0.4472328E-13 0.2078394E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120022
  0.0000000E+00 0.0000000E+00-0.1425885E-10 0.1676938E-10 0.0000000E+00 0030022
  0.0000000E+00 0.0000000E+00 0.4410249E-13 0.1997313E-09 0.0000000E+00 2001022
  0.0000000E+00 0.0000000E+00-0.5277816E-11 0.2009498E-12 0.0000000E+00 1101022
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2637779E-11 0.0000000E+00 0201022
  0.8530442E-13-0.4060948E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011022
  0.5149641E-11-0.2022866E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111022
  0.0000000E+00 0.0000000E+00-0.6888996E-13 0.5351642E-09 0.0000000E+00 0021022
 -0.2447096E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002022
  0.0000000E+00 0.2573484E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102022
  0.0000000E+00 0.0000000E+00 0.7722013E-11-0.2612130E-12 0.0000000E+00 0012022
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7469066E-11 0.0000000E+00 0003022
  0.2909399E-10 0.1626037E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000013
 -0.1168519E-08 0.1577279E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100013
 -0.4335126E-12-0.4373878E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200013
  0.2685351E-10-0.5375965E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300013
  0.0000000E+00 0.0000000E+00-0.8584233E-10-0.1547116E-07 0.0000000E+00 2010013
  0.0000000E+00 0.0000000E+00 0.9079501E-09-0.3249634E-11 0.0000000E+00 1110013
  0.0000000E+00 0.0000000E+00 0.1386368E-12 0.7357648E-09 0.0000000E+00 0210013
  0.8574325E-10 0.1568670E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020013
 -0.4595989E-09 0.1196508E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120013
  0.0000000E+00 0.0000000E+00-0.2807690E-10-0.1678843E-07 0.0000000E+00 0030013
  0.0000000E+00 0.0000000E+00-0.4460856E-09 0.1175552E-11 0.0000000E+00 2001013
  0.0000000E+00 0.0000000E+00-0.3355481E-12 0.4489050E-11 0.0000000E+00 1101013
  0.0000000E+00 0.0000000E+00 0.8757867E-11-0.1068161E-12 0.0000000E+00 0201013
  0.9032469E-09-0.3344724E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011013
  0.3365189E-12-0.4431971E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111013
  0.0000000E+00 0.0000000E+00-0.1186260E-08 0.1623084E-10 0.0000000E+00 0021013
 -0.1394558E-12 0.7134455E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002013
 -0.8614928E-11 0.1060737E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102013
  0.0000000E+00 0.0000000E+00 0.4355151E-12-0.4320312E-08 0.0000000E+00 0012013
  0.0000000E+00 0.0000000E+00-0.2528318E-10 0.5310606E-12 0.0000000E+00 0003013
 -0.1360453E-07 0.3343534E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 3000004
 -0.9856171E-11-0.1563029E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 2100004
  0.5456181E-08-0.3442826E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1200004
  0.4473139E-12 0.5503013E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0300004
  0.0000000E+00 0.0000000E+00 0.1291475E-07 0.7065293E-09 0.0000000E+00 2010004
  0.0000000E+00 0.0000000E+00 0.2027006E-11 0.4505889E-07 0.0000000E+00 1110004
  0.0000000E+00 0.0000000E+00-0.9149988E-09 0.3690873E-11 0.0000000E+00 0210004
 -0.1304946E-07 0.7851090E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020004
 -0.7438634E-12-0.1551786E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 0120004
  0.0000000E+00 0.0000000E+00 0.1393456E-07 0.1584353E-09 0.0000000E+00 0030004
  0.0000000E+00 0.0000000E+00-0.7385940E-12 0.1516775E-07 0.0000000E+00 2001004
  0.0000000E+00 0.0000000E+00-0.3734943E-11 0.7207916E-12 0.0000000E+00 1101004
  0.0000000E+00 0.0000000E+00 0.8893491E-13-0.9093498E-09 0.0000000E+00 0201004
  0.2094347E-11-0.4463433E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011004
  0.3699267E-11 0.8004542E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0111004
  0.0000000E+00 0.0000000E+00-0.1014572E-10 0.1576206E-06 0.0000000E+00 0021004
 -0.8963997E-09 0.3615046E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002004
 -0.8847097E-13-0.9019055E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0102004
  0.0000000E+00 0.0000000E+00 0.5411541E-08-0.3471001E-10 0.0000000E+00 0012004
  0.0000000E+00 0.0000000E+00-0.4432288E-12 0.5365358E-08 0.0000000E+00 0003004
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3047631E-12 2000032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5212405E-10 1100032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1643595E-13 0200032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3180056E-12 0020032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.5212424E-10 0011032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1635957E-13 0002032
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5345377E-08 2000023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.2926830E-11 1100023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1780526E-09 0200023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.5523972E-08 0020023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.2982796E-11 0011023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1694879E-09 0002023
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4247214E-10 2000014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3622568E-07 1100014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4278868E-11 0200014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4408352E-10 0020014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3622569E-07 0011014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.4268251E-11 0002014
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3745608E-06 2000005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1017685E-09 1100005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3652412E-07 0200005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3807666E-06 0020005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1035808E-09 0011005
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3592886E-07 0002005
  0.3522554E-13 0.1017097E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000051
 -0.4122795E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100051
  0.0000000E+00 0.0000000E+00 0.3645528E-13-0.1068493E-09 0.0000000E+00 0010051
  0.0000000E+00 0.0000000E+00 0.4091280E-13 0.0000000E+00 0.0000000E+00 0001051
 -0.5106456E-09 0.4605632E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000042
 -0.2030347E-12-0.5319676E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100042
  0.0000000E+00 0.0000000E+00 0.5320602E-09-0.4734572E-11 0.0000000E+00 0010042
  0.0000000E+00 0.0000000E+00-0.2069413E-12 0.5105564E-09 0.0000000E+00 0001042
 -0.1024242E-10-0.7171241E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000033
  0.1766066E-08-0.1415529E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100033
  0.0000000E+00 0.0000000E+00 0.1051329E-10-0.7320065E-07 0.0000000E+00 0010033
  0.0000000E+00 0.0000000E+00-0.1708968E-08 0.1433628E-10 0.0000000E+00 0001033
  0.1347366E-06-0.2669519E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000024
  0.2125528E-10 0.1369636E-06 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100024
  0.0000000E+00 0.0000000E+00 0.1369689E-06-0.2739751E-09 0.0000000E+00 0010024
  0.0000000E+00 0.0000000E+00-0.2148152E-10 0.1347314E-06 0.0000000E+00 0001024
  0.2134519E-09 0.2816902E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000015
 -0.1822455E-06 0.2958328E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100015
  0.0000000E+00 0.0000000E+00 0.2192865E-09-0.2847931E-05 0.0000000E+00 0010015
  0.0000000E+00 0.0000000E+00-0.1800133E-06 0.2981913E-09 0.0000000E+00 0001015
 -0.1567086E-05 0.9256903E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000006
 -0.1233611E-09-0.1579996E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100006
  0.0000000E+00 0.0000000E+00 0.1580014E-05-0.9539745E-09 0.0000000E+00 0010006
  0.0000000E+00 0.0000000E+00-0.1241473E-09 0.1567067E-05 0.0000000E+00 0001006
 ------------------------------------------------------------------------------
NAME: Q3
PART: 2
OFFSET:        8.3715000000000011 (in meters)
LENGTH:        2.1570000000000000 (canonical length in meters)
